Type de panne;Durée arrêt (h);Résultat;Date intervention;Désignation;Coût matériel;[Pièce].Désignation;[Pièce].Référence;[Pièce].Quantité
Electrique;0,66667;;24/09/2021;machine1;0;;;
Mécanique;7;;24/09/2021;machine1;0;;;
Hydraulique;1,16667;;24/09/2021;machine1;0;;;
Electrique;2,91667;;24/09/2021;machine1;0;;;
Arrosage;5,08333;;24/09/2021;machine1;0;;;
Mécanique;50,5;;24/09/2021;machine1;0;;;
Electrique;0,16667;;24/09/2021;machine2;0;;;
Mécanique;2,16667;;24/09/2021;machine4;0;;;
Electrique;13;;24/09/2021;machine1;0;;;
Electrique;1,41667;;24/09/2021;machine1;0;;;
Mécanique;0,58333;;24/09/2021;machine1;0;;;
Mécanique;2,58333;;24/09/2021;machine1;0;;;
Arrosage;4,66667;;24/09/2021;machine1;0;;;
Hydraulique;14;;24/09/2021;machine1;0;;;
Hydraulique;6;;24/09/2021;machine1;0;;;
Hydraulique;3,5;;24/09/2021;machine1;0;;;
Arrosage;0,75;;24/09/2021;machine1;0;;;
Mécanique;542,5;;24/09/2021;machine5;0;;;
Arrosage;1,08333;;24/09/2021;machine5;0;;;
Arrosage;8,08333;;24/09/2021;machine5;0;;;
Mécanique;2;;24/09/2021;machine5;0;;;
Electrique;1,5;;24/09/2021;machine1;0;;;
Mécanique;0,91667;;23/09/2021;machine1;0;;;
Electrique;224;;22/09/2021;machine1;14921,35;MIXING VALVE GRAISSAGE BROCHE;M-HYD0001;1.0
Electrique;224;;22/09/2021;machine1;14921,35;BROCHE KESLER HSKA63 DMU;M-ELB0008;1.0
Arrosage;105;;18/09/2021;machine1;0;;;
Hydraulique;0,75;;16/09/2021;machine1;0;;;
Arrosage;0,58333;;14/09/2021;machine1;0;;;
Mécanique;11,33333;;14/09/2021;machine1;0;;;
Mécanique;3;;13/09/2021;machine2;0;;;
Hydraulique;9;;13/09/2021;machine1;0;;;
Arrosage;4;;10/09/2021;machine8;0;;;
Arrosage;1,25;;09/09/2021;machine4;0;;;
Mécanique;144;;08/09/2021;machine1;0;;;
Mécanique;144;;08/09/2021;machine1;0;;;
Hydraulique;26;;08/09/2021;machine8;16,66;FLEXIBLE HYDRAULIQUE ZL 253;M-FLEX0006;1.0
Mécanique;0,83333;;08/09/2021;machine1;0;;;
Mécanique;8;;08/09/2021;machine4;0;;;
Arrosage;17,41667;;07/09/2021;machine1;0;;;
Mécanique;25,66667;;07/09/2021;machine1;0;;;
Mécanique;3,38333;;07/09/2021;machine1;0;;;
Hydraulique;6,81667;;06/09/2021;machine1;0;;;
Hydraulique;1,81667;;06/09/2021;machine1;0;;;
Electrique;8,66667;;06/09/2021;machine5;0;;;
Pneumatique;1;;04/09/2021;machine1;0;;;
Mécanique;6;;03/09/2021;machine1;0;;;
Mécanique;15;;03/09/2021;machine4;0;;;
Arrosage;2,08333;;03/09/2021;machine5;0;;;
Mécanique;0,5;;02/09/2021;machine1;0;;;
Mécanique;2,83333;;02/09/2021;machine1;0;;;
Mécanique;0,58333;;02/09/2021;machine1;0;;;
Mécanique;0,5;;02/09/2021;machine1;0;;;
Pneumatique;1,41667;;02/09/2021;machine4;0;;;
Pneumatique;0,66667;;01/09/2021;machine1;0;;;
Mécanique;0,58333;;01/09/2021;machine1;0;;;
Electrique;9;;01/09/2021;machine1;0;;;
Arrosage;1,16667;;01/09/2021;machine1;0;;;
Hydraulique;1;;31/08/2021;machine1;0;;;
Arrosage;0,41667;;31/08/2021;machine1;0;;;
Hydraulique;1;;31/08/2021;machine1;0;;;
Mécanique;1;;31/08/2021;machine1;0;;;
Mécanique;0,58333;;30/08/2021;machine1;0;;;
Mécanique;0,5;;30/08/2021;machine1;0;;;
Arrosage;1,08333;;30/08/2021;machine1;0;;;
Mécanique;0,66667;;27/08/2021;machine1;0;;;
Hydraulique;1,25;;27/08/2021;machine1;0;;;
Mécanique;57,58333;;27/08/2021;machine4;0;;;
Arrosage;1,08333;;27/08/2021;machine1;0;;;
Electrique;4;;27/08/2021;machine5;0;;;
Electrique;0,58333;;25/08/2021;machine1;0;;;
Arrosage;1;;25/08/2021;machine1;0;;;
Mécanique;0,25;;25/08/2021;machine4;0;;;
Mécanique;0,16667;;25/08/2021;machine1;0;;;
Arrosage;3,58333;;24/08/2021;machine8;0;;;
Electrique;14,5;;24/08/2021;machine1;0;;;
Hydraulique;1;;24/08/2021;machine1;0;;;
Mécanique;76;;23/08/2021;machine1;0;;;
Electrique;70,5;;23/08/2021;machine2;0;;;
Hydraulique;28,75;;22/08/2021;machine1;0;;;
Electrique;0,75;;21/08/2021;machine5;0;;;
Mécanique;280,08333;;20/08/2021;machine2;0;;;
Mécanique;2,5;;20/08/2021;machine4;0;;;
Mécanique;2,5;;20/08/2021;machine1;0;;;
Arrosage;18;;20/08/2021;machine4;0;;;
Hydraulique;2,5;;19/08/2021;machine1;0;;;
Hydraulique;2,5;;19/08/2021;machine1;0;;;
Hydraulique;3;;18/08/2021;machine1;0;;;
Mécanique;29,5;;17/08/2021;machine1;0;;;
Hydraulique;1,33333;;16/08/2021;machine1;0;;;
Electrique;2,5;;16/08/2021;machine1;0;;;
Mécanique;1,75;;16/08/2021;machine2;0;;;
Mécanique;1,58333;;16/08/2021;machine1;0;;;
Hydraulique;24,66667;;16/08/2021;machine1;0;;;
Electronique;2;;16/08/2021;machine1;0;;;
Electrique;6,83333;;16/08/2021;machine6;0;;;
Arrosage;1,5;;16/08/2021;machine4;0;;;
Arrosage;1,08333;;16/08/2021;machine5;0;;;
Pneumatique;1,58333;;16/08/2021;machine1;0;;;
Hydraulique;2;;16/08/2021;machine1;0;;;
Hydraulique;38,75;;14/08/2021;machine1;0;;;
Mécanique;8;;13/08/2021;machine1;0;;;
Arrosage;1;;13/08/2021;machine5;0;;;
Electrique;1,5;;11/08/2021;machine1;0;;;
Mécanique;1,83333;;11/08/2021;machine1;0;;;
Hydraulique;1,58333;;09/08/2021;machine1;0;;;
Electrique;6,5;;09/08/2021;machine4;0;;;
Arrosage;5,08333;;09/08/2021;machine4;0;;;
Electrique;6,5;;09/08/2021;machine4;0;;;
Mécanique;49;;07/08/2021;machine5;0;;;
Mécanique;4,83333;;06/08/2021;machine4;0;;;
Mécanique;5,5;;05/08/2021;machine1;0;;;
Electrique;9,5;;05/08/2021;machine2;0;;;
Mécanique;1,91667;;04/08/2021;machine2;0;;;
Hydraulique;19,5;;04/08/2021;machine6;0;;;
Mécanique;10;;04/08/2021;machine1;0;;;
Mécanique;10;;04/08/2021;machine4;0;;;
Mécanique;0,83333;;03/08/2021;machine4;0;;;
Automate;11,58333;;03/08/2021;machine1;0;;;
Hydraulique;1,66667;;02/08/2021;machine1;0;;;
Hydraulique;1;;01/08/2021;machine1;0;;;
Hydraulique;5,5;;31/07/2021;machine2;0;;;
Mécanique;8;;28/07/2021;machine5;0;;;
Mécanique;2;;27/07/2021;machine1;0;;;
Hydraulique;3,25;;26/07/2021;machine2;0;;;
Pneumatique;2,08333;;26/07/2021;machine1;0;;;
Mécanique;0,83333;;26/07/2021;machine1;0;;;
Pneumatique;0,91667;;26/07/2021;machine1;0;;;
Mécanique;1,25;;26/07/2021;machine4;0;;;
Pneumatique;4,75;;26/07/2021;machine5;0;;;
Arrosage;3,41667;;22/07/2021;machine4;0;;;
Mécanique;0,5;;15/07/2021;machine5;0;;;
Mécanique;8,5;;15/07/2021;machine9;0;;;
Pneumatique;1,16667;;15/07/2021;machine1;0;;;
Electrique;268,5;;15/07/2021;machine5;0;;;
Mécanique;4,83333;;14/07/2021;machine1;0;;;
Mécanique;1;;14/07/2021;machine5;0;;;
Hydraulique;8,66667;;13/07/2021;machine1;0;;;
Electrique;5,25;;13/07/2021;machine1;0;;;
Hydraulique;3,33333;;13/07/2021;machine1;0;;;
Pneumatique;2,5;;13/07/2021;machine5;0;;;
Electrique;2,33333;;12/07/2021;machine1;0;;;
Hydraulique;8,83333;;12/07/2021;machine1;0;;;
Hydraulique;96;;12/07/2021;machine7;0;;;
Hydraulique;2,33333;;12/07/2021;machine1;0;;;
Arrosage;4,75;;12/07/2021;machine4;0;;;
Arrosage;2,25;;12/07/2021;machine5;0;;;
Hydraulique;0,83333;;10/07/2021;machine1;0;;;
Mécanique;2,41667;;10/07/2021;machine4;0;;;
Electrique;7,5;;09/07/2021;machine1;0;;;
Hydraulique;8,5;;09/07/2021;machine1;0;;;
Hydraulique;14,08333;;09/07/2021;machine1;0;;;
Electrique;6,5;;09/07/2021;machine1;0;;;
Electrique;2,75;;09/07/2021;machine5;0;;;
Mécanique;0,75;;08/07/2021;machine1;0;;;
Mécanique;157,83333;;08/07/2021;machine1;0;;;
Arrosage;0,75;;07/07/2021;machine4;0;;;
Arrosage;3;;07/07/2021;machine4;0;;;
Arrosage;3,75;;07/07/2021;machine4;0;;;
Mécanique;53;;06/07/2021;machine1;14660;BROCHE KESLER HSKA63 DMU;M-ELB0008;1.0
Pneumatique;1,83333;;06/07/2021;machine2;0;;;
Arrosage;1;;06/07/2021;machine4;0;;;
Mécanique;4;;05/07/2021;machine8;0;;;
Arrosage;34,5;;05/07/2021;machine1;0;;;
Mécanique;5;;03/07/2021;machine1;0;;;
Arrosage;3,25;;02/07/2021;machine2;0;;;
Mécanique;1,75;;02/07/2021;machine1;0;;;
Hydraulique;3,25;;02/07/2021;machine4;0;;;
Mécanique;1,75;;02/07/2021;machine1;0;;;
Mécanique;2;;01/07/2021;machine4;0;;;
Mécanique;4,16667;;01/07/2021;machine7;0;;;
Mécanique;18,66667;;30/06/2021;machine4;0;;;
Electrique;0,5;;29/06/2021;machine1;0;;;
Mécanique;1,08333;;29/06/2021;machine1;0;;;
Mécanique;0,5;;29/06/2021;machine1;0;;;
Mécanique;1,08333;;29/06/2021;machine1;0;;;
Mécanique;1,58333;;28/06/2021;machine7;0;;;
Pneumatique;10,66667;;28/06/2021;machine4;0;;;
Mécanique;3,66667;;28/06/2021;machine5;0;;;
Mécanique;8,75;;26/06/2021;machine7;0;;;
Mécanique;1,83333;;26/06/2021;machine2;0;;;
Mécanique;37,5;;26/06/2021;machine2;0;;;
Electrique;106,41667;;25/06/2021;machine1;0;;;
Electrique;5,5;;24/06/2021;machine4;0;;;
Mécanique;5;;24/06/2021;machine1;0;;;
Mécanique;50,66667;;23/06/2021;machine5;0;;;
Mécanique;3;;23/06/2021;machine1;0;;;
Hydraulique;0,5;;23/06/2021;machine1;0;;;
Mécanique;8,5;;23/06/2021;machine1;0;;;
Mécanique;2,08333;;23/06/2021;machine4;0;;;
Pneumatique;0,25;;22/06/2021;machine1;0;;;
Mécanique;0,33333;;22/06/2021;machine1;0;;;
Pneumatique;1;;22/06/2021;machine1;0;;;
Mécanique;0,58333;;21/06/2021;machine1;0;;;
Arrosage;0,5;;19/06/2021;machine1;0;;;
Hydraulique;1,08333;;19/06/2021;machine1;0;;;
Mécanique;1,08333;;18/06/2021;machine4;0;;;
Mécanique;1,08333;;18/06/2021;machine2;0;;;
Hydraulique;0,65;;17/06/2021;machine1;0;;;
Automate;0,5;;17/06/2021;machine7;0;;;
Mécanique;2,5;;17/06/2021;machine7;0;;;
Hydraulique;1,08333;;16/06/2021;machine1;0;;;
Electrique;2,16667;;16/06/2021;machine1;0;;;
Arrosage;1,5;;16/06/2021;machine1;0;;;
Mécanique;2,08333;;16/06/2021;machine1;0;;;
Pneumatique;0,66667;;15/06/2021;machine1;0;;;
Mécanique;1,08333;;15/06/2021;machine4;0;;;
Arrosage;0,5;;14/06/2021;machine1;0;;;
Hydraulique;0,33333;;14/06/2021;machine1;0;;;
Mécanique;77;;14/06/2021;machine2;0;;;
Electrique;1,33333;;14/06/2021;machine1;0;;;
Hydraulique;4,25;;14/06/2021;machine1;0;;;
Hydraulique;0,5;;10/06/2021;machine1;0;;;
Electrique;2;;08/06/2021;machine4;0;;;
Arrosage;1;;08/06/2021;machine5;0;;;
Electrique;1;;08/06/2021;machine1;0;;;
Electrique;1;;08/06/2021;machine1;0;;;
Arrosage;1,58333;;08/06/2021;machine1;0;;;
Arrosage;3,25;;08/06/2021;machine5;0;;;
Automate;5;;07/06/2021;machine6;0;;;
Mécanique;0,21667;;03/06/2021;machine1;0;;;
Hydraulique;1;;03/06/2021;machine2;0;;;
Arrosage;1;;02/06/2021;machine1;0;;;
Electrique;4;;02/06/2021;machine2;948,41;CODEUR BRAS CHANGER D'OUTIL MAH-36-360 G5 PNP 05;M-MES0035;1.0
Programme;4;;01/06/2021;machine1;0;;;
Arrosage;2;;01/06/2021;machine1;0;;;
Arrosage;0,91667;;31/05/2021;machine5;0;;;
Electrique;1;;31/05/2021;machine1;0;;;
Hydraulique;2,25;;31/05/2021;machine1;0;;;
Electrique;1,5;;30/05/2021;machine1;0;;;
Mécanique;12;;29/05/2021;machine6;0;;;
Mécanique;0,41667;;28/05/2021;machine1;0;;;
Hydraulique;2,5;;28/05/2021;machine2;0;;;
Mécanique;29;;26/05/2021;machine2;0;;;
Electrique;2,5;;25/05/2021;machine1;0;;;
Electrique;4,5;;25/05/2021;machine1;0;;;
Hydraulique;0,21667;;25/05/2021;machine1;0;;;
Electrique;0,75;;25/05/2021;machine2;0;;;
Electrique;0,33333;;25/05/2021;machine7;0;;;
Electrique;2;;25/05/2021;machine1;0;;;
Mécanique;5;;24/05/2021;machine1;0;;;
Electrique;2;;24/05/2021;machine1;0;;;
Mécanique;2;;22/05/2021;machine1;0;;;
Mécanique;1;;22/05/2021;machine5;0;;;
Arrosage;3;;21/05/2021;machine1;0;;;
Electrique;13,33333;;21/05/2021;machine2;0;;;
Electrique;3,08333;;21/05/2021;machine1;0;;;
Mécanique;18;;20/05/2021;machine1;0;;;
Hydraulique;2,5;;19/05/2021;machine1;0;;;
Mécanique;54;;18/05/2021;machine1;0;;;
Electrique;0,75;;17/05/2021;machine1;0;;;
Hydraulique;1,16667;;17/05/2021;machine1;0;;;
Electrique;8;;17/05/2021;machine1;0;;;
Mécanique;2,5;;17/05/2021;machine2;0;;;
Electrique;1,5;;17/05/2021;machine1;0;;;
Mécanique;2;;15/05/2021;machine1;0;;;
Hydraulique;3;;12/05/2021;machine1;0;;;
Mécanique;0,5;;12/05/2021;machine1;0;;;
Mécanique;0,5;;12/05/2021;machine1;0;;;
Electrique;39,25;;10/05/2021;machine1;141,7;CABLE ENTRE TRANSMETTEUR RENISHAW - CN ;M-CAB0009;1.0
Mécanique;1;;10/05/2021;machine1;0;;;
Hydraulique;37,58333;;10/05/2021;machine1;0;;;
Mécanique;2,16667;;10/05/2021;machine2;0;;;
Arrosage;0,5;;10/05/2021;machine8;0;;;
Mécanique;53,08333;ns 19S412;10/05/2021;machine4;25717,54;BROCHE NHX;M-ELB0003;1.0
Mécanique;0,5;;06/05/2021;machine1;0;;;
Electrique;11,75;;06/05/2021;machine4;0;;;
Electrique;0,66667;;05/05/2021;machine1;0;;;
Electrique;32,66667;;04/05/2021;machine1;0;;;
Mécanique;2,78333;;04/05/2021;machine1;0;;;
Arrosage;0,75;;04/05/2021;machine1;0;;;
Hydraulique;2;;30/04/2021;machine1;0;;;
Hydraulique;2,58333;;30/04/2021;machine1;0;;;
Electrique;1,16667;;29/04/2021;machine1;0;;;
Mécanique;0,58333;;28/04/2021;machine1;0;;;
Hydraulique;5,5;;28/04/2021;machine1;0;;;
Mécanique;53,5;;28/04/2021;machine8;0;;;
Arrosage;2;;27/04/2021;machine1;0;;;
Mécanique;2,08333;;27/04/2021;machine1;0;;;
Mécanique;3,5;;27/04/2021;machine8;0;;;
Hydraulique;2,16667;;26/04/2021;machine1;0;;;
Arrosage;1,83333;;26/04/2021;machine1;0;;;
Mécanique;2;;23/04/2021;machine1;0;;;
Arrosage;0,96667;;23/04/2021;machine1;0;;;
Hydraulique;16,83333;;23/04/2021;machine5;0;;;
Arrosage;73,41667;;22/04/2021;machine1;0;;;
Electrique;1,01667;;21/04/2021;machine1;0;;;
Mécanique;70;;20/04/2021;machine5;0;;;
Electronique;0,75;;19/04/2021;machine6;0;;;
Mécanique;1;;19/04/2021;machine1;0;;;
Mécanique;2,5;;16/04/2021;machine1;0;;;
Electrique;4;;16/04/2021;machine1;0;;;
Mécanique;1,16667;;16/04/2021;machine2;0;;;
Mécanique;0,5;;16/04/2021;machine1;0;;;
Hydraulique;2,16667;;15/04/2021;machine1;0;;;
Electrique;10,83333;;14/04/2021;machine5;0;;;
Mécanique;6;;13/04/2021;machine4;0;;;
Mécanique;75,16667;;13/04/2021;machine1;2072,03;REGLE LM- MESS LC485*920*0.005*ABS // D'AXE X ;M-MES0004;1.0
Electrique;5,25;;13/04/2021;machine1;0;;;
Hydraulique;2;;13/04/2021;machine1;0;;;
Hydraulique;3,08333;;12/04/2021;machine1;0;;;
Mécanique;44,91667;;10/04/2021;machine4;0;;;
Electrique;61,5;;09/04/2021;machine1;141,7;CABLE ENTRE TRANSMETTEUR RENISHAW - CN ;M-CAB0009;1.0
Mécanique;36,66667;;08/04/2021;machine1;14921,35;MIXING VALVE GRAISSAGE BROCHE;M-HYD0001;1.0
Mécanique;36,66667;;08/04/2021;machine1;14921,35;BROCHE KESLER HSKA63 DMU;M-ELB0008;1.0
Mécanique;2;;08/04/2021;machine1;0;;;
Electrique;1,08333;;07/04/2021;machine1;0;;;
Hydraulique;1,75;;07/04/2021;machine1;0;;;
Electrique;1,75;;07/04/2021;machine4;0;;;
Electrique;25,5;;07/04/2021;machine4;230;BAGUE D'ETANCHEITE 6.7X10X1XUSITXNBR70;M-J0008;1.0
Hydraulique;26;;07/04/2021;machine8;0;;;
Hydraulique;24,16667;;05/04/2021;machine1;0;;;
Hydraulique;273,5;;05/04/2021;machine4;461,47;GARNITURE PACKING;M-F0019;1.0
Hydraulique;273,5;;05/04/2021;machine4;461,47;JEU FILTRE OUVERTURE 0.105;M-F0020;3.0
Electrique;26;;17/03/2021;machine1;9;RESSORT 2X10X79.5;M-RESS0005;1.0
Electrique;26;;17/03/2021;machine1;9;RESSORT 3X17X70.4XDIM;M-RESS0004;2.0
Electrique;54,16667;;16/03/2021;machine1;19,44;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Pneumatique;0,5;;09/03/2021;machine5;0;;;
Hydraulique;0;;02/03/2021;machine1;0;;;
Arrosage;1;;02/03/2021;machine1;0;;;
Mécanique;1,41667;;01/03/2021;machine1;0;;;
Mécanique;0,75;;25/02/2021;machine1;0;;;
Hydraulique;2,5;;22/02/2021;machine1;0;;;
Mécanique;13,5;;16/02/2021;machine1;0;;;
Informatique;0;;16/02/2021;machine4;0;;;
Arrosage;0,4;;15/02/2021;machine1;0;;;
Mécanique;0,53333;;15/02/2021;machine2;0;;;
Arrosage;27,25;;15/02/2021;machine4;0;;;
Mécanique;40;;15/02/2021;machine1;0;;;
Mécanique;50;;14/02/2021;machine7;0;;;
Hydraulique;99;;11/02/2021;machine1;0;;;
Mécanique;7,5;;10/02/2021;machine7;0;;;
Informatique;0;;06/02/2021;machine2;0;;;
Arrosage;4,16667;;04/02/2021;machine1;0;;;
Divers;0;;03/02/2021;machine4;0;;;
Automate;2239;;01/02/2021;machine1;219,79;MODULE SME 25 SIEMENS D1-26A21;M-CONV0001;1.0
Pneumatique;1,58333;;26/01/2021;machine1;0;;;
Arrosage;0,25;;22/01/2021;machine1;0;;;
Mécanique;2;;21/01/2021;machine2;0;;;
Arrosage;1,58333;;10/01/2021;machine4;0;;;
Hydraulique;0,33333;;06/01/2021;machine1;0;;;
Mécanique;0,25;;06/01/2021;machine1;0;;;
Arrosage;2;;06/01/2021;machine4;0;;;
Electrique;1,83333;;05/01/2021;machine1;0;;;
Hydraulique;9;;05/01/2021;machine1;50;COURROIE DE DISTRIBUTION PO-GR GT 3 720X8MX30;M-TRANS0004;1.0
Mécanique;0,63333;;05/01/2021;machine7;0;;;
Electrique;9,83333;;04/01/2021;machine1;0;;;
Arrosage;54,66667;;04/01/2021;machine1;0;;;
Mécanique;5,5;;04/01/2021;machine4;0;;;
Hydraulique;88,08333;;04/01/2021;machine1;0;;;
Mécanique;12;;30/12/2020;machine1;0;;;
Mécanique;3,41667;;29/12/2020;machine1;0;;;
Pneumatique;0,43333;;29/12/2020;machine1;0;;;
Mécanique;0,75;;28/12/2020;machine2;0;;;
Mécanique;1;;28/12/2020;machine5;0;;;
Hydraulique;13,33333;;26/12/2020;machine6;0;;;
Hydraulique;163,5;;23/12/2020;machine1;0;;;
Mécanique;0,58333;;23/12/2020;machine1;0;;;
Mécanique;0,41667;;23/12/2020;machine2;0;;;
Mécanique;0,36667;;23/12/2020;machine1;0;;;
Mécanique;0,33333;;18/12/2020;machine4;0;;;
Divers;0;;18/12/2020;machine5;0;;;
Hydraulique;10,5;;16/12/2020;machine1;0;;;
Pneumatique;1;;16/12/2020;machine1;0;;;
Hydraulique;1;;16/12/2020;machine5;0;;;
Pneumatique;2,16667;;15/12/2020;machine1;0;;;
Electrique;0,83333;;15/12/2020;machine5;0;;;
Electrique;3,83333;;14/12/2020;machine2;0;;;
Electrique;3,41667;;14/12/2020;machine4;0;;;
Mécanique;0,58333;;11/12/2020;machine1;0;;;
Electrique;3,33333;;11/12/2020;machine4;0;;;
Mécanique;87;;11/12/2020;machine1;717,22;CABLE ENTRE MOTEUR AXE B/C ET CN 7M;M-CAB0013;1.0
Mécanique;87;;11/12/2020;machine1;717,22;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Electrique;1;;10/12/2020;machine1;0;;;
Mécanique;3;;10/12/2020;machine5;0;;;
Mécanique;1,5;;09/12/2020;machine1;0;;;
Arrosage;1,91667;;09/12/2020;machine4;235,13;COOLANT NOZZLE (buse);M-J0043;7.0
Arrosage;1,91667;;09/12/2020;machine4;235,13;JOINT P14;M-J0044;7.0
Mécanique;0,33333;;08/12/2020;machine5;0;;;
Electrique;3,5;;07/12/2020;machine1;19,44;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Mécanique;0,33333;;07/12/2020;machine2;0;;;
Electrique;4,5;;07/12/2020;machine4;0;;;
Arrosage;1,25;;07/12/2020;machine1;0;;;
Hydraulique;108,25;;07/12/2020;machine1;595,71;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Hydraulique;42;;07/12/2020;machine1;50;COURROIE DE DISTRIBUTION PO-GR GT 3 720X8MX30;M-TRANS0004;1.0
Electrique;12;;07/12/2020;machine1;0;;;
Hydraulique;1,25;;03/12/2020;machine1;0;;;
Mécanique;0,5;;02/12/2020;machine1;0;;;
Hydraulique;0,91667;;01/12/2020;machine5;0;;;
Hydraulique;10,5;;01/12/2020;machine1;0;;;
Hydraulique;2,83333;;30/11/2020;machine1;0;;;
Electrique;1,33333;;30/11/2020;machine2;0;;;
Hydraulique;4,75;;30/11/2020;machine4;0;;;
Mécanique;2;;30/11/2020;machine1;299;JOINT CERAMIQUE DEUBLIN DS RTR PT12;M-JT0008;1.0
Electrique;3;;30/11/2020;machine1;0;;;
Pneumatique;0,4;;30/11/2020;machine1;0;;;
Electrique;2;;30/11/2020;machine4;451,18;Battery NHX;M-BAT0002;1.0
Hydraulique;0,25;;30/11/2020;machine5;0;;;
Mécanique;15;;26/11/2020;machine1;0;;;
Mécanique;0,5;;25/11/2020;machine2;0;;;
Electrique;18,5;;25/11/2020;machine1;0;;;
Electrique;1,41667;;25/11/2020;machine1;19,44;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Arrosage;1;;25/11/2020;machine1;0;;;
Electrique;5;;24/11/2020;machine1;19,44;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Mécanique;4;;24/11/2020;machine1;0;;;
Electrique;2,66667;;24/11/2020;machine1;0;;;
Electrique;1;;24/11/2020;machine1;31,48;DETECTEUR DE PRESENCE OUTIL - MAGASIN CHANAGEMENT OUTIL;M-D0008;1.0
Hydraulique;2,5;;23/11/2020;machine1;0;;;
Electrique;329,58333;;23/11/2020;machine1;2206,52;ROULEMENT YRT 260 VSP ;M-RLT0010;1.0
Mécanique;7,5;;23/11/2020;machine4;0;;;
Mécanique;57;;21/11/2020;machine2;20731,99;DISTRIBUTEUR PNEUMATIQUE 5/3 SY5360-5MOU-C6-Q;M-DIS0001;1.0
Mécanique;57;;21/11/2020;machine2;20731,99;MELANGEUR DM5-8486;M-DIS0007;1.0
Mécanique;57;;21/11/2020;machine2;20731,99;BROCHE NMV;M-ELB0004;1.0
Hydraulique;4,33333;;19/11/2020;machine1;0;;;
Electrique;97,5;;19/11/2020;machine1;723,52;PINCE DE BROCHE HSK A63X599059;M-M0016;1.0
Hydraulique;3,5;;18/11/2020;machine1;0;;;
Hydraulique;16;;18/11/2020;machine1;0;;;
Mécanique;0,5;;17/11/2020;machine2;0;;;
Hydraulique;0,5;;17/11/2020;machine5;0;;;
Mécanique;146,5;;17/11/2020;machine1;97,97;CORD RING RL-253;M-J0031;1.0
Mécanique;146,5;;17/11/2020;machine1;97,97;JOINT ORING 60 501 0410;M-J0027;4.0
Mécanique;146,5;;17/11/2020;machine1;97,97;JOINT TORIQUE AXE C 375*5*NBR*70SH;M-J0014;1.0
Arrosage;1;;17/11/2020;machine4;0;;;
Pneumatique;0,36667;;16/11/2020;machine2;0;;;
Mécanique;1,5;;13/11/2020;machine5;0;;;
Electrique;24,5;;12/11/2020;machine1;50,92;DETECTEUR DE PRESENCE OUTIL - MAGASIN CHANAGEMENT OUTIL;M-D0008;1.0
Electrique;24,5;;12/11/2020;machine1;50,92;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Electrique;0,58333;;12/11/2020;machine4;0;;;
Pneumatique;21;;11/11/2020;machine1;0;;;
Arrosage;3;;11/11/2020;machine1;0;;;
Hydraulique;0,33333;;11/11/2020;machine4;0;;;
Pneumatique;3;;10/11/2020;machine1;0;;;
Pneumatique;2,16667;;10/11/2020;machine1;0;;;
Arrosage;1,75;;10/11/2020;machine8;0;;;
Pneumatique;1,5;;09/11/2020;machine1;0;;;
Electrique;0,66667;;09/11/2020;machine4;0;;;
Mécanique;8,41667;;09/11/2020;machine8;42,57;RESSORT SPRING 3145375-000010 - MORI SEIKI - Y73401A12;RES0003;1.0
Mécanique;2;;09/11/2020;machine7;0;;;
Hydraulique;1,08333;;09/11/2020;machine5;0;;;
Hydraulique;1,16667;;09/11/2020;machine1;0;;;
Hydraulique;2,25;;04/11/2020;machine1;0;;;
Hydraulique;2,16667;;04/11/2020;machine1;0;;;
Mécanique;0,75;;02/11/2020;machine2;0;;;
Arrosage;31;;02/11/2020;machine1;207,47;BLOC MASI67 DI4 DO4 AB K3;M-AUT0001;1.0
Electrique;0,5;;02/11/2020;machine4;0;;;
Hydraulique;0,8;;02/11/2020;machine1;0;;;
Hydraulique;0,56667;;28/10/2020;machine5;0;;;
Electrique;0,5;;27/10/2020;machine4;0;;;
Electrique;1,91667;;27/10/2020;machine1;0;;;
Mécanique;0,75;;27/10/2020;machine4;0;;;
Electrique;0,25;;26/10/2020;machine5;0;;;
Hydraulique;54,5;;26/10/2020;machine1;0;;;
Hydraulique;2,25;;26/10/2020;machine1;0;;;
Electrique;3,86667;;23/10/2020;machine1;0;;;
Mécanique;2;;23/10/2020;machine1;0;;;
Hydraulique;0,25;;23/10/2020;machine1;0;;;
Pneumatique;0,66667;;23/10/2020;machine1;0;;;
Hydraulique;2,5;;23/10/2020;machine1;0;;;
Electrique;2,16667;;22/10/2020;machine1;19,44;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Electrique;12,83333;;22/10/2020;machine4;0;;;
Mécanique;2;;21/10/2020;machine2;0;;;
Arrosage;0,16667;;21/10/2020;machine1;0;;;
