Type de panne;Durée arrêt (h);Date intervention;Désignation;Catégorie de panne;Nombre d'heures MO;Coût total intervention;[MO interne].Nom;[MO interne].Prénom;[MO interne].Nombre d'heures
Mécanique;0,83333;22/08/2024;machine3;Mécanique;1,41667;37,22;tech;seven;0,66667
Mécanique;0,83333;22/08/2024;machine3;Mécanique;1,41667;37,22;tech;three;0,75
Hydraulique;1;22/08/2024;machine1;Hydraulique;0,5;48,17;tech;five;0,5
Arrosage;0,33333;22/08/2024;machine6;Arrosage;0,66666;14,78;tech;seven;0,33333
Arrosage;0,33333;22/08/2024;machine6;Arrosage;0,66666;14,78;tech;three;0,33333
Mécanique;4,5;22/08/2024;machine3;Mécanique;11;208,49;tech;seven;3
Mécanique;4,5;22/08/2024;machine3;Mécanique;11;208,49;tech;five;1,5
Mécanique;4,5;22/08/2024;machine3;Mécanique;11;208,49;tech;eight;4,5
Mécanique;4,5;22/08/2024;machine3;Mécanique;11;208,49;tech;three;2
Electrique;5;21/08/2024;machine1;Electrique;0,25;222,08;tech;four;0,25
Arrosage;0,5;21/08/2024;machine1;Arrosage;0,5;4,17;tech;four;0,5
Mécanique;0,41667;21/08/2024;machine2;Mécanique;0,41667;0;tech;eight;0,41667
Mécanique;0,33333;21/08/2024;machine1;Mécanique;0,25;0;tech;eight;0,25
Divers;3,5;19/08/2024;machine1;Divers;3,5;29,16;tech;two;3,5
Mécanique;1,58333;19/08/2024;machine5;Mécanique;0,58333;36,53;tech;one;0,58333
Arrosage;0,91667;19/08/2024;machine6;Arrosage;0,5;37,17;tech;one;0,5
Arrosage;0,5;19/08/2024;machine6;Arrosage;0,33333;18;tech;three;0,33333
Mécanique;0,83333;19/08/2024;machine6;Mécanique;1,66666;43,88;tech;one;0,83333
Mécanique;0,83333;19/08/2024;machine6;Mécanique;1,66666;43,88;tech;five;0,83333
Arrosage;0,78333;19/08/2024;machine4;Arrosage;0,33333;335,42;tech;five;0,33333
Mécanique;0,65;18/08/2024;machine6;Mécanique;0,58333;28,26;tech;one;0,58333
Arrosage;1,16667;18/08/2024;machine4;Arrosage;1;340,97;tech;one;1
Arrosage;2,16667;17/08/2024;machine6;Arrosage;1,75;78;tech;three;1,75
Arrosage;0,33333;17/08/2024;machine2;Arrosage;0,33333;2,78;tech;one;0,33333
Hydraulique;0,45;17/08/2024;machine3;Hydraulique;0,83334;24,04;tech;four;0,41667
Hydraulique;0,45;17/08/2024;machine3;Hydraulique;0,83334;24,04;tech;six;0,41667
Mécanique;3,25;17/08/2024;machine3;Mécanique;1,08333;132,53;tech;one;0,5
Mécanique;3,25;17/08/2024;machine3;Mécanique;1,08333;132,53;tech;six;0,58333
Pneumatique;1,16667;16/08/2024;machine3;Pneumatique;2,33334;54,05;tech;seven;1,16667
Pneumatique;1,16667;16/08/2024;machine3;Pneumatique;2,33334;54,05;tech;three;1,16667
Mécanique;0,75;16/08/2024;machine1;Mécanique;0,66667;5,55;tech;five;0,66667
Mécanique;1,15;16/08/2024;machine3;Mécanique;0,33333;46,48;tech;one;0,33333
Arrosage;0,41667;16/08/2024;machine4;Arrosage;0,41667;332,64;tech;three;0,41667
Mécanique;18;16/08/2024;machine3;Mécanique;1;692,33;tech;one;1
Hydraulique;0,5;15/08/2024;machine3;Hydraulique;1,33334;24,55;tech;seven;0,66667
Hydraulique;0,5;15/08/2024;machine3;Hydraulique;1,33334;24,55;tech;three;0,66667
Arrosage;0,93333;15/08/2024;machine6;Arrosage;1,5;39,85;tech;seven;0,75
Arrosage;0,93333;15/08/2024;machine6;Arrosage;1,5;39,85;tech;three;0,75
Mécanique;13,25;15/08/2024;machine1;Mécanique;2,5;10,41;tech;five;1,25
Mécanique;13,25;15/08/2024;machine1;Mécanique;2,5;10,41;tech;eight;1,25
Arrosage;1;15/08/2024;machine2;Arrosage;0,91667;0;tech;three;0,91667
Mécanique;0,58333;15/08/2024;machine3;Mécanique;0,5;26,34;tech;seven;0,5
Mécanique;0,41667;15/08/2024;machine3;Mécanique;0,33333;15,83;tech;three;0,33333
Electrique;2,33333;14/08/2024;machine4;Electrique;0,25;2,08;tech;seven;0,25
Hydraulique;0,33333;14/08/2024;machine3;Hydraulique;0,25;12,67;tech;three;0,25
Mécanique;3;14/08/2024;machine1;Mécanique;0,25;134,08;tech;seven;0,25
Mécanique;3,1;14/08/2024;machine5;Mécanique;0,66667;67,55;tech;four;0,66667
Arrosage;0,66667;14/08/2024;machine1;Arrosage;1;4,17;tech;seven;0,5
Arrosage;0,66667;14/08/2024;machine1;Arrosage;1;4,17;tech;three;0,5
Mécanique;0,16667;14/08/2024;machine1;Mécanique;0,13333;8,44;tech;four;0,13333
Mécanique;1,61667;13/08/2024;machine3;Mécanique;3;86,43;tech;four;1,5
Mécanique;1,61667;13/08/2024;machine3;Mécanique;3;86,43;tech;six;1,5
Arrosage;0,75;13/08/2024;machine2;Arrosage;0,66667;0;tech;three;0,66667
Arrosage;1,5;13/08/2024;machine6;Arrosage;1;54;tech;three;1
Arrosage;2,86667;13/08/2024;machine6;Arrosage;3,5;132,36;tech;four;1
Arrosage;2,86667;13/08/2024;machine6;Arrosage;3,5;132,36;tech;one;1,5
Arrosage;2,86667;13/08/2024;machine6;Arrosage;3,5;132,36;tech;six;1
Arrosage;1,58333;13/08/2024;machine2;Arrosage;1,5;12,5;tech;five;1,5
Mécanique;0,33333;12/08/2024;machine4;Mécanique;0,16667;1,39;tech;seven;0,16667
Arrosage;0,86667;12/08/2024;machine5;Arrosage;1,16666;27,05;tech;one;0,58333
Arrosage;0,86667;12/08/2024;machine5;Arrosage;1,16666;27,05;tech;six;0,58333
Mécanique;1;12/08/2024;machine2;Mécanique;0,5;4,17;tech;five;0,5
Hydraulique;10,75;12/08/2024;machine7;Hydraulique;2,16667;18,05;tech;seven;0,66667
Hydraulique;10,75;12/08/2024;machine7;Hydraulique;2,16667;18,05;tech;five;1,5
Arrosage;0,86667;12/08/2024;machine5;Arrosage;1,16666;27,05;tech;one;0,58333
Arrosage;0,86667;12/08/2024;machine5;Arrosage;1,16666;27,05;tech;six;0,58333
Arrosage;16,25;12/08/2024;machine6;Arrosage;3,66666;615,56;tech;four;0,5
Arrosage;16,25;12/08/2024;machine6;Arrosage;3,66666;615,56;tech;one;1,33333
Arrosage;16,25;12/08/2024;machine6;Arrosage;3,66666;615,56;tech;six;1,33333
Arrosage;16,25;12/08/2024;machine6;Arrosage;3,66666;615,56;tech;seven;0,5
Arrosage;6,75;11/08/2024;machine6;Arrosage;0,5;243;tech;three;0,5
Mécanique;17,66667;11/08/2024;machine3;Mécanique;3,66666;693,55;tech;four;1,33333
Mécanique;17,66667;11/08/2024;machine3;Mécanique;3,66666;693,55;tech;six;1,33333
Mécanique;17,66667;11/08/2024;machine3;Mécanique;3,66666;693,55;tech;three;1
Arrosage;1,16667;10/08/2024;machine6;Arrosage;1;42;tech;three;1
Arrosage;0,56667;10/08/2024;machine2;Arrosage;0,5;4,17;tech;four;0,5
Mécanique;7,58333;10/08/2024;machine3;Mécanique;0,83334;291,64;tech;seven;0,41667
Mécanique;7,58333;10/08/2024;machine3;Mécanique;0,83334;291,64;tech;three;0,41667
Mécanique;13,33333;10/08/2024;machine3;Mécanique;1,5;506,67;tech;three;1,5
Arrosage;1,16667;10/08/2024;machine6;Arrosage;1;42;tech;three;1
Arrosage;1,96667;09/08/2024;machine5;Arrosage;3;51,83;tech;seven;1,5
Arrosage;1,96667;09/08/2024;machine5;Arrosage;3;51,83;tech;eight;1,5
Mécanique;3,5;09/08/2024;machine3;Mécanique;2,5;153,83;tech;six;2
Mécanique;3,5;09/08/2024;machine3;Mécanique;2,5;153,83;tech;seven;0,5
Mécanique;0,5;09/08/2024;machine3;Mécanique;1;23,17;tech;seven;0,5
Mécanique;0,5;09/08/2024;machine3;Mécanique;1;23,17;tech;eight;0,5
Mécanique;0,66667;09/08/2024;machine3;Mécanique;1;28,11;tech;six;0,33333
Mécanique;0,66667;09/08/2024;machine3;Mécanique;1;28,11;tech;eight;0,66667
Arrosage;0,25;09/08/2024;machine6;Arrosage;0,25;11,08;tech;six;0,25
Arrosage;0,25;09/08/2024;machine2;Arrosage;0,25;2,08;tech;four;0,25
Mécanique;0,33333;09/08/2024;machine3;Mécanique;0,33333;15,45;tech;six;0,33333
Arrosage;0,66667;09/08/2024;machine6;Arrosage;0,66667;29,55;tech;six;0,66667
Mécanique;0,83333;09/08/2024;machine3;Mécanique;0,75;37,92;tech;four;0,75
Mécanique;5,25;08/08/2024;machine3;Mécanique;13;224,49;tech;six;1
Mécanique;5,25;08/08/2024;machine3;Mécanique;13;224,49;tech;seven;2
Mécanique;5,25;08/08/2024;machine3;Mécanique;13;224,49;tech;eight;6
Mécanique;5,25;08/08/2024;machine3;Mécanique;13;224,49;tech;three;4
Electrique;1,75;08/08/2024;machine1;Electrique;3,5;12,5;tech;two;1
Electrique;1,75;08/08/2024;machine1;Electrique;3,5;12,5;tech;six;0,5
Electrique;1,75;08/08/2024;machine1;Electrique;3,5;12,5;tech;eight;1
Electrique;1,75;08/08/2024;machine1;Electrique;3,5;12,5;tech;three;1
Mécanique;6,25;08/08/2024;machine1;Mécanique;3,16667;26,38;tech;two;3,16667
Arrosage;0,6;08/08/2024;machine2;Arrosage;0,35;2,92;tech;four;0,35
Mécanique;1,16667;08/08/2024;machine3;Mécanique;0,5;48,5;tech;four;0,5
Arrosage;2,08333;08/08/2024;machine3;Arrosage;4;95,83;tech;six;2
Arrosage;2,08333;08/08/2024;machine3;Arrosage;4;95,83;tech;three;2
Mécanique;2,25;08/08/2024;machine2;Mécanique;2;1190;tech;three;2
Mécanique;1,58333;07/08/2024;machine2;Mécanique;0,75;0;tech;three;0,75
Mécanique;1,33333;07/08/2024;machine2;Mécanique;1,08333;0;tech;three;1,08333
Mécanique;1,33333;07/08/2024;machine2;Mécanique;0,66667;5,55;tech;six;0,66667
Mécanique;9,16667;07/08/2024;machine4;Mécanique;0,91667;7,64;tech;four;0,58333
Mécanique;9,16667;07/08/2024;machine4;Mécanique;0,91667;7,64;tech;two;0,16667
Mécanique;9,16667;07/08/2024;machine4;Mécanique;0,91667;7,64;tech;seven;0,16667
Arrosage;2,08333;07/08/2024;machine6;Arrosage;1,5;87,5;tech;four;1,5
Arrosage;31,16667;06/08/2024;machine1;Arrosage;5,5;1404,65;tech;six;4
Arrosage;31,16667;06/08/2024;machine1;Arrosage;5,5;1404,65;tech;eight;1,5
Mécanique;0,75;06/08/2024;machine2;Mécanique;0,66667;0;tech;three;0,66667
Arrosage;1;06/08/2024;machine2;Arrosage;0,33333;0;tech;three;0,33333
Mécanique;0,66667;06/08/2024;machine5;Mécanique;0,5;17,5;tech;seven;0,5
Mécanique;5,43333;06/08/2024;machine2;Mécanique;2;122,96;tech;four;2
Mécanique;5,43333;06/08/2024;machine2;Mécanique;2;122,96;tech;four;2
Pneumatique;13,08333;06/08/2024;machine3;Pneumatique;9;684,66;tech;seven;4,5
Pneumatique;13,08333;06/08/2024;machine3;Pneumatique;9;684,66;tech;three;4,5
Mécanique;0,5;06/08/2024;machine3;Mécanique;0,33333;21,78;tech;five;0,33333
Electronique;99,33333;06/08/2024;machine8;Electronique;;2384;tech;;
Mécanique;7,41667;05/08/2024;machine6;Mécanique;2;283,67;tech;six;0,5
Mécanique;7,41667;05/08/2024;machine6;Mécanique;2;283,67;tech;seven;1,5
Mécanique;48,5;05/08/2024;machine1;Mécanique;4,5;37,49;tech;two;1,5
Mécanique;48,5;05/08/2024;machine1;Mécanique;4,5;37,49;tech;seven;3
Mécanique;9,81667;05/08/2024;machine3;Mécanique;0,41667;376,5;tech;four;0,41667
Arrosage;5,5;05/08/2024;machine1;Arrosage;4,5;279,49;tech;four;2,5
Arrosage;5,5;05/08/2024;machine1;Arrosage;4,5;279,49;tech;six;2
Electronique;7,5;05/08/2024;machine4;Electronique;2,16667;13,88;tech;two;0,66667
Electronique;7,5;05/08/2024;machine4;Electronique;2,16667;13,88;tech;seven;1
Electronique;7,5;05/08/2024;machine4;Electronique;2,16667;13,88;tech;eight;0,5
Arrosage;0,58333;04/08/2024;machine2;Arrosage;0,41667;0;tech;three;0,41667
Mécanique;1;04/08/2024;machine3;Mécanique;0,91667;38;tech;three;0,91667
Arrosage;12,66667;03/08/2024;machine2;Arrosage;1;0;tech;three;1
Arrosage;0,5;03/08/2024;machine6;Arrosage;0,33333;18;tech;three;0,33333
Arrosage;0,58333;03/08/2024;machine6;Arrosage;0,41667;21;tech;three;0,41667
Mécanique;1,16667;03/08/2024;machine3;Mécanique;0,41667;44,33;tech;three;0,41667
Arrosage;0,66667;02/08/2024;machine2;Arrosage;0,5;4,17;tech;two;0,5
Mécanique;0,08333;02/08/2024;machine3;Mécanique;0,08333;3,86;tech;two;0,08333
Mécanique;0,08333;02/08/2024;machine1;Mécanique;0,08333;3,67;tech;eight;0,08333
Mécanique;0,35;02/08/2024;machine5;Mécanique;0,46667;10,89;tech;seven;0,46667
Arrosage;0,5;02/08/2024;machine4;Arrosage;0,5;336,81;tech;seven;0,5
Arrosage;0,83333;01/08/2024;machine6;Arrosage;0,33333;32,78;tech;nine;0,33333
Mécanique;1,16667;01/08/2024;machine1;Mécanique;0,16667;0;tech;eight;0,16667
Mécanique;0,66667;01/08/2024;machine2;Mécanique;0,66667;5,55;tech;two;0,66667
Mécanique;16,75;01/08/2024;machine1;Mécanique;8,5;70,81;tech;two;3
Mécanique;16,75;01/08/2024;machine1;Mécanique;8,5;70,81;tech;six;2,5
Mécanique;16,75;01/08/2024;machine1;Mécanique;8,5;70,81;tech;seven;3
Mécanique;129,75;01/08/2024;machine2;Mécanique;18;196,24;tech;two;18
Mécanique;13,5;01/08/2024;machine2;Mécanique;6,25;109,98;tech;two;2
Mécanique;13,5;01/08/2024;machine2;Mécanique;6,25;109,98;tech;six;1
Mécanique;13,5;01/08/2024;machine2;Mécanique;6,25;109,98;tech;nine;3
Mécanique;13,5;01/08/2024;machine2;Mécanique;6,25;109,98;tech;eight;0,25
Mécanique;0,5;01/08/2024;machine1;Mécanique;0,5;4,17;tech;six;0,5
Arrosage;0,5;01/08/2024;machine1;Arrosage;0,5;4,17;tech;six;0,5
Mécanique;73;31/07/2024;machine10;Mécanique;39;3078,27;tech;seven;15
Mécanique;73;31/07/2024;machine10;Mécanique;39;3078,27;tech;nine;4
Mécanique;73;31/07/2024;machine10;Mécanique;39;3078,27;tech;eight;10
Mécanique;73;31/07/2024;machine10;Mécanique;39;3078,27;tech;three;10
Mécanique;0,25;31/07/2024;machine2;Mécanique;0,25;2,08;tech;six;0,25
Arrosage;1,33333;31/07/2024;machine2;Arrosage;1,16667;0;tech;eight;1,16667
Mécanique;1,21667;31/07/2024;machine3;Mécanique;1;54,56;tech;nine;1
Mécanique;2,66667;31/07/2024;machine3;Mécanique;2;109,66;tech;seven;1
Mécanique;2,66667;31/07/2024;machine3;Mécanique;2;109,66;tech;eight;1
Mécanique;0,25;31/07/2024;machine4;Mécanique;0,25;0;tech;three;0,25
Divers;10;30/07/2024;machine2;Divers;0,5;4,17;tech;nine;0,5
Mécanique;1,75;29/07/2024;machine2;Mécanique;0,25;0;tech;eight;0,25
Arrosage;1,25;29/07/2024;machine2;Arrosage;1;8,33;tech;two;1
Mécanique;0,5;29/07/2024;machine3;Mécanique;0,83334;22,47;tech;seven;0,41667
Mécanique;0,5;29/07/2024;machine3;Mécanique;0,83334;22,47;tech;three;0,41667
Mécanique;1,66667;29/07/2024;machine3;Mécanique;0,5;65,41;tech;one;0,25
Mécanique;1,66667;29/07/2024;machine3;Mécanique;0,5;65,41;tech;eight;0,25
Mécanique;0,58333;29/07/2024;machine1;Mécanique;0,83334;29,14;tech;seven;0,41667
Mécanique;0,58333;29/07/2024;machine1;Mécanique;0,83334;29,14;tech;three;0,41667
Mécanique;0,15;29/07/2024;machine1;Mécanique;0,15;7,85;tech;two;0,15
Arrosage;0,5;28/07/2024;machine2;Arrosage;0,41667;0;tech;three;0,41667
Mécanique;0,33333;28/07/2024;machine3;Mécanique;0,33333;12,67;tech;three;0,33333
Arrosage;2;28/07/2024;machine1;Arrosage;0,58333;4,86;tech;one;0,58333
Arrosage;0,58333;28/07/2024;machine1;Arrosage;0,41667;611,23;tech;seven;0,41667
Hydraulique;0,83333;27/07/2024;machine1;Hydraulique;1,5;42,92;tech;seven;0,75
Hydraulique;0,83333;27/07/2024;machine1;Hydraulique;1,5;42,92;tech;three;0,75
Mécanique;58;27/07/2024;machine2;Mécanique;8;66,64;tech;two;4
Mécanique;58;27/07/2024;machine2;Mécanique;8;66,64;tech;seven;4
Mécanique;4,5;27/07/2024;machine3;Mécanique;4;191,83;tech;one;0,5
Mécanique;4,5;27/07/2024;machine3;Mécanique;4;191,83;tech;six;1
Mécanique;4,5;27/07/2024;machine3;Mécanique;4;191,83;tech;seven;1
Mécanique;4,5;27/07/2024;machine3;Mécanique;4;191,83;tech;eight;1,5
Hydraulique;0,41667;27/07/2024;machine1;Hydraulique;0,33333;18,33;tech;three;0,33333
Arrosage;0,5;26/07/2024;machine2;Arrosage;0,83334;6,94;tech;six;0,41667
Arrosage;0,5;26/07/2024;machine2;Arrosage;0,83334;6,94;tech;nine;0,41667
Mécanique;100;26/07/2024;machine6;Mécanique;35;3841,57;tech;two;12
Mécanique;100;26/07/2024;machine6;Mécanique;35;3841,57;tech;one;6
Mécanique;100;26/07/2024;machine6;Mécanique;35;3841,57;tech;seven;11
Mécanique;100;26/07/2024;machine6;Mécanique;35;3841,57;tech;eight;6
Mécanique;0,5;26/07/2024;machine1;Mécanique;0,83334;25,47;tech;seven;0,41667
Mécanique;0,5;26/07/2024;machine1;Mécanique;0,83334;25,47;tech;three;0,41667
Mécanique;3,5;25/07/2024;machine10;Mécanique;3,5;160,83;tech;seven;1
Mécanique;3,5;25/07/2024;machine10;Mécanique;3,5;160,83;tech;five;1,5
Mécanique;3,5;25/07/2024;machine10;Mécanique;3,5;160,83;tech;three;1
Arrosage;0,58333;25/07/2024;machine2;Arrosage;0,25;0;tech;eight;0,25
Arrosage;0,75;25/07/2024;machine2;Arrosage;0,58333;4,86;tech;one;0,58333
Mécanique;4,75;25/07/2024;machine3;Mécanique;1;188,83;tech;two;1
Electronique;0,41667;25/07/2024;machine3;Electronique;0,25;15,83;tech;three;0,25
Mécanique;1,5;25/07/2024;machine1;Mécanique;2,66666;11,11;tech;five;1,33333
Mécanique;1,5;25/07/2024;machine1;Mécanique;2,66666;11,11;tech;eight;1,33333
Mécanique;2,5;24/07/2024;machine2;Mécanique;0,5;4,17;tech;seven;0,16667
Mécanique;2,5;24/07/2024;machine2;Mécanique;0,5;4,17;tech;five;0,33333
Mécanique;4,68333;24/07/2024;machine3;Mécanique;1,83333;193,25;tech;two;1,5
Mécanique;4,68333;24/07/2024;machine3;Mécanique;1,83333;193,25;tech;five;0,33333
Mécanique;0,91667;24/07/2024;machine1;Mécanique;0,66667;45,88;tech;five;0,66667
Mécanique;3,86667;24/07/2024;machine7;Mécanique;1,75;10,42;tech;two;0,41667
Mécanique;3,86667;24/07/2024;machine7;Mécanique;1,75;10,42;tech;seven;0,5
Mécanique;3,86667;24/07/2024;machine7;Mécanique;1,75;10,42;tech;five;0,33333
Mécanique;3,86667;24/07/2024;machine7;Mécanique;1,75;10,42;tech;three;0,5
Electronique;0,5;24/07/2024;machine2;Electronique;0,25;0;tech;three;0,25
Mécanique;0,58333;24/07/2024;machine3;Mécanique;0,83333;26,34;tech;seven;0,5
Mécanique;0,58333;24/07/2024;machine3;Mécanique;0,83333;26,34;tech;three;0,33333
Mécanique;2,25;24/07/2024;machine1;Mécanique;2,16668;14,57;tech;six;0,66667
Mécanique;2,25;24/07/2024;machine1;Mécanique;2,16668;14,57;tech;seven;0,41667
Mécanique;2,25;24/07/2024;machine1;Mécanique;2,16668;14,57;tech;nine;0,66667
Mécanique;2,25;24/07/2024;machine1;Mécanique;2,16668;14,57;tech;three;0,41667
Hydraulique;2,83333;24/07/2024;machine1;Hydraulique;6;29,16;tech;two;1
Hydraulique;2,83333;24/07/2024;machine1;Hydraulique;6;29,16;tech;five;2,5
Hydraulique;2,83333;24/07/2024;machine1;Hydraulique;6;29,16;tech;eight;2,5
Arrosage;14,25;24/07/2024;machine3;Arrosage;8,66666;598,42;tech;two;1
Arrosage;14,25;24/07/2024;machine3;Arrosage;8,66666;598,42;tech;seven;1,83333
Arrosage;14,25;24/07/2024;machine3;Arrosage;8,66666;598,42;tech;five;4
Arrosage;14,25;24/07/2024;machine3;Arrosage;8,66666;598,42;tech;three;1,83333
Mécanique;16;24/07/2024;machine3;Mécanique;0,66667;613,55;tech;two;0,66667
Mécanique;0,75;23/07/2024;machine1;Mécanique;1,16667;37,17;tech;seven;0,5
Mécanique;0,75;23/07/2024;machine1;Mécanique;1,16667;37,17;tech;three;0,66667
Electronique;0,25;23/07/2024;machine2;Electronique;0,25;2,08;tech;five;0,25
Arrosage;0,33333;23/07/2024;machine2;Arrosage;0,33333;2,78;tech;five;0,33333
Mécanique;0,58333;23/07/2024;machine3;Mécanique;0,83333;24,95;tech;seven;0,33333
Mécanique;0,58333;23/07/2024;machine3;Mécanique;0,83333;24,95;tech;three;0,5
Arrosage;1,41667;23/07/2024;machine6;Arrosage;1,75;55,17;tech;seven;0,5
Arrosage;1,41667;23/07/2024;machine6;Arrosage;1,75;55,17;tech;three;1,25
Arrosage;1,16667;23/07/2024;machine1;Arrosage;0,8;614,42;tech;one;0,8
Arrosage;0,5;23/07/2024;machine2;Arrosage;0,41667;3,47;tech;six;0,41667
Arrosage;0,5;23/07/2024;machine6;Arrosage;0,5;22,17;tech;one;0,5
Mécanique;162;22/07/2024;machine2;Mécanique;35;1333,36;tech;one;13
Mécanique;162;22/07/2024;machine2;Mécanique;35;1333,36;tech;six;6
Mécanique;162;22/07/2024;machine2;Mécanique;35;1333,36;tech;nine;6
Mécanique;162;22/07/2024;machine2;Mécanique;35;1333,36;tech;eight;10
Mécanique;3,33333;22/07/2024;machine2;Mécanique;5,66667;38,88;tech;two;1
Mécanique;3,33333;22/07/2024;machine2;Mécanique;5,66667;38,88;tech;one;1,5
Mécanique;3,33333;22/07/2024;machine2;Mécanique;5,66667;38,88;tech;six;2,16667
Mécanique;3,33333;22/07/2024;machine2;Mécanique;5,66667;38,88;tech;eight;1
Mécanique;0,5;22/07/2024;machine2;Mécanique;1;8,34;tech;two;0,5
Mécanique;0,5;22/07/2024;machine2;Mécanique;1;8,34;tech;five;0,5
Arrosage;0,5;22/07/2024;machine6;Arrosage;0,33333;20,78;tech;five;0,33333
Arrosage;0,66667;22/07/2024;machine6;Arrosage;0,5;28,17;tech;five;0,5
Programme;5,5;22/07/2024;machine1;Programme;0,5;4,17;tech;two;0,5
Mécanique;1,41667;22/07/2024;machine2;Mécanique;2,83335;18,04;tech;two;0,16667
Mécanique;1,41667;22/07/2024;machine2;Mécanique;2,83335;18,04;tech;one;0,66667
Mécanique;1,41667;22/07/2024;machine2;Mécanique;2,83335;18,04;tech;six;0,66667
Mécanique;1,41667;22/07/2024;machine2;Mécanique;2,83335;18,04;tech;nine;0,66667
Mécanique;1,41667;22/07/2024;machine2;Mécanique;2,83335;18,04;tech;eight;0,66667
Arrosage;0,83333;22/07/2024;machine1;Arrosage;0,5;4,17;tech;one;0,5
Arrosage;1,33333;22/07/2024;machine4;Arrosage;0,66667;338,19;tech;five;0,66667
Arrosage;2,58333;21/07/2024;machine2;Arrosage;0,5;4,17;tech;one;0,5
Mécanique;16,91667;21/07/2024;machine1;Mécanique;0,5;748,5;tech;two;0,5
Arrosage;5;21/07/2024;machine1;Arrosage;0,5;4,17;tech;one;0,5
Electronique;0,58333;20/07/2024;machine2;Electronique;0,33333;0;tech;three;0,33333
Mécanique;1,33333;20/07/2024;machine2;Mécanique;0,5;4,17;tech;seven;0,5
Mécanique;0,75;20/07/2024;machine3;Mécanique;1;36,84;tech;four;0,5
Mécanique;0,75;20/07/2024;machine3;Mécanique;1;36,84;tech;one;0,5
Arrosage;0,5;20/07/2024;machine1;Arrosage;0,5;26,17;tech;five;0,5
Arrosage;1;20/07/2024;machine1;Arrosage;0,83334;611,23;tech;four;0,41667
Arrosage;1;20/07/2024;machine1;Arrosage;0,83334;611,23;tech;three;0,41667
Mécanique;1,08333;19/07/2024;machine5;Mécanique;1,58333;34,86;tech;one;1
Mécanique;1,08333;19/07/2024;machine5;Mécanique;1,58333;34,86;tech;six;0,58333
Arrosage;1;19/07/2024;machine6;Arrosage;0,58333;36;tech;three;0,58333
Mécanique;1,5;19/07/2024;machine6;Mécanique;1,91667;63,72;tech;seven;0,75
Mécanique;1,5;19/07/2024;machine6;Mécanique;1,91667;63,72;tech;five;0,41667
Mécanique;1,5;19/07/2024;machine6;Mécanique;1,91667;63,72;tech;three;0,75
Arrosage;1,16667;19/07/2024;machine1;Arrosage;2,16666;9,02;tech;four;1,08333
Arrosage;1,16667;19/07/2024;machine1;Arrosage;2,16666;9,02;tech;eight;1,08333
Mécanique;0,33333;19/07/2024;machine4;Mécanique;0,33333;2,78;tech;one;0,33333
Mécanique;2,16667;19/07/2024;machine2;Mécanique;2;16,66;tech;seven;2
Mécanique;0,5;18/07/2024;machine2;Mécanique;0,5;4,17;tech;five;0,5
Arrosage;0,33333;18/07/2024;machine2;Arrosage;0,33333;2,78;tech;six;0,33333
Mécanique;0,66667;18/07/2024;machine2;Mécanique;1,16667;9,72;tech;two;0,66667
Mécanique;0,66667;18/07/2024;machine2;Mécanique;1,16667;9,72;tech;one;0,5
Mécanique;0,41667;18/07/2024;machine3;Mécanique;0,83334;22,77;tech;six;0,41667
Mécanique;0,41667;18/07/2024;machine3;Mécanique;0,83334;22,77;tech;nine;0,41667
Pneumatique;0,25;18/07/2024;machine3;Pneumatique;0,25;11,58;tech;seven;0,25
Mécanique;0,58333;18/07/2024;machine3;Mécanique;1,33334;33,27;tech;six;0,66667
